id,created_at,full_text
1250088893766078470,2020-04-14 15:49:52,b'My Administration is committed to protecting the Homeland from the scourge of narco-terrorists and traffickers seeking to destabilize the United States and our Hemisphere. Our military deployments in the Caribbean &amp; Eastern Pacific will endure until these threats are neutralized! https://t.co/iOKSK1NeNf'
1250075668282576898,2020-04-14 14:57:19,"b'Tell the Democrat Governors that \xe2\x80\x9cMutiny On The Bounty\xe2\x80\x9d was one of my all time favorite movies. A good old fashioned mutiny every now and then is an exciting and invigorating thing to watch, especially when the mutineers need so much from the Captain. Too easy!'"
1250067500190089217,2020-04-14 14:24:51,"b'GET RID OF BALLOT HARVESTING, IT IS RAMPANT WITH FRAUD. THE USA MUST HAVE VOTER I.D., THE ONLY WAY TO GET AN HONEST COUNT!'"
1250063051182747651,2020-04-14 14:07:11,"b'Cuomo\xe2\x80\x99s been calling daily, even hourly, begging for everything, most of which should have been the state\xe2\x80\x99s responsibility, such as new hospitals, beds, ventilators, etc. I got it all done for him, and everyone else, and now he seems to want Independence! That won\xe2\x80\x99t happen!'"
1250056263746162688,2020-04-14 13:40:12,b'The Democrats don\xe2\x80\x99t want to approve more money for our great workers under the incredibly successful \xe2\x80\x9cPaycheck\xe2\x80\x9d plan. Replenish Account Now!'
1249888406127153155,2020-04-14 02:33:12,b'https://t.co/DRVhpMCuAx'
1249886901320011786,2020-04-14 02:27:13,b'https://t.co/ImJ7W5MACi'
1249882105406009345,2020-04-14 02:08:10,b'https://t.co/NOAE5Q6QxH'
1249858152578920449,2020-04-14 00:32:59,b'https://t.co/6fEymjTjUM'
1249808119217172489,2020-04-13 21:14:10,"b'My deepest sympathies go out to Frieda Chera and the family of the late, great, Stanley Chera, one of Manhattan\xe2\x80\x99s most brilliant real estate minds. Stanley was charitable, kind, and a wonderful friend. He will be truly missed!'"
1249797383132766215,2020-04-13 20:31:30,"b'First the Fake News Media said that it\xe2\x80\x99s not fair for the President of the United States to be giving news conferences, but it is the only way I can reach the American People, as seen in the below poll. https://t.co/xP2rqjqtaf'"
1249782050871300096,2020-04-13 19:30:35,b'White House news conference today at 5:00 P.M. Eastern. Thank you!'
1249712404260421633,2020-04-13 14:53:50,"b'For the purpose of creating conflict and confusion, some in the Fake News Media are saying that it is the Governors decision to open up the states, not that of the President of the United States &amp; the Federal Government. Let it be fully understood that this is incorrect....'"
1249691637040795654,2020-04-13 13:31:19,"b'Having been involved in the negotiations, to put it mildly, the number that OPEC+ is looking to cut is 20 Million Barrels a day, not the 10 Million that is generally being reported. If anything near this happens, and the World gets back to business from the Covid 19.....'"
1249519742093864961,2020-04-13 02:08:16,"b'The @nytimes story is a Fake, just like the \xe2\x80\x9cpaper\xe2\x80\x9d itself. I was criticized for moving too fast when I issued the China Ban, long before most others wanted to do so. @SecAzar told me nothing until later, and Peter Navarro memo was same as Ban (see his statements). Fake News!'"
1249506799532867585,2020-04-13 01:16:50,"b'I am working hard to expose the corruption and dishonesty in the Lamestream Media. That part is easy, the hard part is WHY?'"
1249500443782320129,2020-04-13 00:51:35,b'Thank you Paris! https://t.co/hDUppWgIXA'
1249499469202292741,2020-04-13 00:47:42,b'Thank you! https://t.co/z8dgzQxkVC'
1249497171403120642,2020-04-13 00:38:34,b'I look forward to it also! https://t.co/IGZLBgJnn2'
1249489574184747008,2020-04-13 00:08:23,b'Great going Natalie! https://t.co/OldfyDdFRO'
1249470237726081030,2020-04-12 22:51:33,"b'Sorry Fake News, it\xe2\x80\x99s all on tape. I banned China long before people spoke up. Thank you @OANN https://t.co/d40JQkUZg5'"
1249462754257371137,2020-04-12 22:21:49,b'Fake News! https://t.co/HzPQgbXgxX'
1249453028178001920,2020-04-12 21:43:10,"b'Governors, get your states testing programs &amp; apparatus perfected. Be ready, big things are happening. No excuses! The Federal Government is there to help. We are testing more than any country in the World. Also, gear up with Face Masks!'"
1249450614343507969,2020-04-12 21:33:34,"b'The Opposition Party (Lamestream Media) and their partner, the Radical Left, Do Nothing Democrats, have put their political game plan in full swing. \xe2\x80\x9cWhether he is right or wrong, it doesn\xe2\x80\x99t matter. Criticize \xe2\x80\x99Trump\xe2\x80\x99 for everything, and don\xe2\x80\x99t let the public see Biden. Hide him.\xe2\x80\x9d'"
1249437936539631616,2020-04-12 20:43:12,"b'If the Fake News Opposition Party is pushing, with all their might, the fact that President Trump \xe2\x80\x9cignored early warnings about the threat,\xe2\x80\x9d then why did Media &amp; Dems viciously criticize me when I instituted a Travel Ban on China? They said \xe2\x80\x9cearly &amp; not necessary.\xe2\x80\x9d Corrupt Media!'"
1249424452477235200,2020-04-12 19:49:37,"b'Just watched Mike Wallace wannabe, Chris Wallace, on @FoxNews. I am now convinced that he is even worse than Sleepy Eyes Chuck Todd of Meet the Press(please!), or the people over at Deface the Nation. What the hell is happening to @FoxNews. It\xe2\x80\x99s a whole new ballgame over there!'"
1249422044564992001,2020-04-12 19:40:03,b'The big Oil Deal with OPEC Plus is done. This will save hundreds of thousands of energy jobs in the United States. I would like to thank and congratulate President Putin of Russia and King Salman of Saudi Arabia. I just spoke to them from the Oval Office. Great deal for all!'
1249418405951799309,2020-04-12 19:25:35,"b'For the first time in history there is a fully signed Presidential Disaster Declaration for all 50 States. We are winning, and will win, the war on the Invisible Enemy!'"
1249372642454515712,2020-04-12 16:23:44,b'https://t.co/VfrOSwXoqU'
1249372453949898756,2020-04-12 16:22:59,b'https://t.co/wwjRRx4W0P'
1249370410422095872,2020-04-12 16:14:52,"b'Great businessman &amp; philanthropist Bernie Marcus, Co-Founder of Home Depot, said that Congress was too distracted by the (phony) Impeachment Witch Hunt when they should have been investigating  CoronaVirus when it first appeared in China. Media played a big roll also!@dcexaminer'"
1249341983702876161,2020-04-12 14:21:55,b'HAPPY EASTER!'
1249341768157495296,2020-04-12 14:21:03,"b'A very good sign is that empty hospital beds are becoming more and more prevalent. We deployed 418 Doctors, Nurses and Respiratory Therapists from the hospital ship Comfort and the Javits Convention Center to hospitals in NYC &amp; State. Have more bed capacity than was needed. Good!'"
1249307795196952576,2020-04-12 12:06:04,b'HAPPY EASTER! https://t.co/UX5Bhm82H2'
1249144850357903360,2020-04-12 01:18:34,b'https://t.co/b3fwPSkSCF'
1249135225994719232,2020-04-12 00:40:20,b'Cryin\xe2\x80\x99Chuck doesn\xe2\x80\x99t have a clue. Couldn\xe2\x80\x99t care less about the American Worker! https://t.co/eoXxXdn460'
1249132374547464193,2020-04-12 00:29:00,b'Mail in ballots substantially increases the risk of crime and VOTER FRAUD!'
1249123053180723200,2020-04-11 23:51:58,b'Will be interviewed by @JudgeJeanine tonight at 9:00 P.M. Eastern on @FoxNews! https://t.co/F83yVaxXab'
1249118778404765696,2020-04-11 23:34:58,"b'So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe, NOT China. This is a first! I wonder what the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs, and obviously want back in. Sad!'"
1249117097365508097,2020-04-11 23:28:18,"b'Governor @GavinNewsom of California has been very nice &amp;  highly supportive about the great job we have done, working together, for California. That is the good news, but this is the bad. He is unfairly under attack by the Radical Left Dems, MSDNC etc. He is strong! Will he fold?'"
1249104562935431168,2020-04-11 22:38:29,b'I will be watching. HAVE A GREAT EASTER! https://t.co/wCa7u6qSnl'
1249103831994118146,2020-04-11 22:35:35,"b'The Wall Street Journal Editorial Board doesn\xe2\x80\x99t have a clue on how to fight and win. Their views on Tariffs &amp; Trade are losers for the U.S., but winners for other countries, including China. If we followed their standards,  we\xe2\x80\x99d have no Country left. They should love Sleepy Joe!'"
1249093268920467457,2020-04-11 21:53:36,"b'Watching @FoxNews on weekend afternoons is a total waste of time. We now have some great alternatives, like @OANN.'"
1249092100236460033,2020-04-11 21:48:58,"b'\xe2\x80\x9cThe President and the Federal Government are doing an excellent job. When they say the death toll isn\xe2\x80\x99t going to be as high as reported, they (the opposition) act like they\xe2\x80\x99re sad because it\xe2\x80\x99s lower. I think they are (Press Conferences) wonderful.\xe2\x80\x9d West Virginia Resident, C Span'"
1249089038499426304,2020-04-11 21:36:48,b'Great editorial by @SenRonJohnson! https://t.co/hGmcwI4OSe'
1249081971604631554,2020-04-11 21:08:43,"b'Wishing all a safe and blessed Easter Sunday. I will be tuning into Pastor @robertjeffress at https://t.co/roBC6bOARn Church in Dallas, Texas tomorrow morning at 10:20 AM Eastern. https://t.co/wCa7u6qSnl'"
1249048063618043906,2020-04-11 18:53:59,b'WE WILL BUILD IT AGAIN!'
1249046469618864131,2020-04-11 18:47:39,b'....Does anyone ever notice how few quotes from an actual person are given nowadays by the Lamestream Media. Very seldom. The unnamed or anonymous sources are almost always FAKE NEWS.'
1249045314994081795,2020-04-11 18:43:03,"b'When the Failing @nytimes or Amazon @washingtonpost writes a story saying \xe2\x80\x9cunnamed sources said\xe2\x80\x9d, or any such phrase where a person\xe2\x80\x99s  name is not used, don\xe2\x80\x99t believe them. Most of these unnamed sources don\xe2\x80\x99t exist. They are made up to defame &amp; disparage. They have no \xe2\x80\x9csource\xe2\x80\x9d...'"
1249042796151017472,2020-04-11 18:33:03,"b'\xe2\x80\x9cI think the situation is unprecedented, and there is no question about that. It\xe2\x80\x99s whiplash! The economy was moving forward at a rapid pace in terms of growth, jobs and even wage increases, and all of a sudden the pandemic hit and the....'"
1249004689322053633,2020-04-11 16:01:37,"b'\xe2\x80\x9cTrump did a deal with Japan. A lot of our product goes to Japan, and we are booming in North Dakota.\xe2\x80\x9d Jim on C Span, Washington Journal. Our Trade Deals will be having a big impact on our Country as they kick in!'"
1248653185969016833,2020-04-10 16:44:53,b'https://t.co/HGD0GHUOjt'
1248637403893583872,2020-04-10 15:42:10,"b'Nobody wants to say that if Elizabeth Warren gets out of the race before Super Tuesday, Crazy Bernie Sanders wins virtually every state in a blowout...NOT EVEN CLOSE!  I haven\xe2\x80\x99t heard one member of the Fake News Establishment even mention this irrefutable fact. FAKE NEWS!'"
1248630671754563585,2020-04-10 15:15:25,b'The Invisible Enemy will soon be in full retreat!'
1248620923248205824,2020-04-10 14:36:41,"b'Because the T.V. Ratings for the White House News Conference\xe2\x80\x99s are the highest, the Opposition Party (Lamestream Media), the Radical Left, Do Nothing Democrats &amp;, of course, the few remaining RINO\xe2\x80\x99S, are doing everything in their power to disparage &amp; end them. The People\xe2\x80\x99s Voice!'"
1248620586663702530,2020-04-10 14:35:20,"b'The White House Press Conference will take place today at 1:00 P.M., recognizing that it is Good Friday!'"
1248619884688199682,2020-04-10 14:32:33,b'HAPPY GOOD FRIDAY TO ALL!'
1248615335139262470,2020-04-10 14:14:28,"b'Wow, Approval Rating in the Republican Party - 96%. Thank you!'"
1248590616151367686,2020-04-10 12:36:15,"b'Not good Gregg, but it is what it is. Have to save the airlines! https://t.co/AeaiLCO9pg'"
1248578583225872385,2020-04-10 11:48:26,"b'Congress must go back to DEDUCTIBILITY by businesses if Restaurants, Clubs &amp; Entertaiment is expected to flourish (like never before)!'"
1248574557616779264,2020-04-10 11:32:26,"b'Democrats are blocking a 251 Billion Dollar funding boost for Small Businesses which will help them keep their employees. It should be for only that reason, with no additions. We should have a big Infrastructure Phase Four with Payroll Tax Cuts &amp; more. Big Economic Bounceback!'"
1248574029289619458,2020-04-10 11:30:20,"b'This week, in only 4 days, we had the biggest Stock Market increase since 1974. We have a great chance for the really big bounce when the Invisible Enemy is gone!'"
1248475288171761671,2020-04-10 04:57:58,b'Tim Scott is Great! https://t.co/O1Aivbc2yG'
1248474879227097094,2020-04-10 04:56:21,b'Thank you Frank. It\xe2\x80\x99s ABC Fake News. They knew they were wrong when they went with this Hoax of a story! https://t.co/FHkRaW3BTi'
1248472226711531529,2020-04-10 04:45:48,b'Thank you Erin! https://t.co/m8HRlK6VCY'
1248410989306859520,2020-04-10 00:42:28,"b'I have directed @SecretarySonny to expedite help to our farmers, especially to the smaller farmers who are hurting right now. I expect Secretary Purdue to use all of the funds and authorities at his disposal to make sure that our food supply is stable, strong, and safe....'"
1248333612212195328,2020-04-09 19:35:00,"b'The Wall Street Journal always \xe2\x80\x9cforgets\xe2\x80\x9d to mention that the ratings for the White House Press Briefings are \xe2\x80\x9cthrough the roof\xe2\x80\x9d (Monday Night Football, Bachelor Finale, according to @nytimes) &amp; is only way for me to escape the Fake News &amp; get my views across. WSJ is Fake News!'"
1248319601647247361,2020-04-09 18:39:20,b'Great News: Prime Minister Boris Johnson has just been moved out of Intensive Care. Get well Boris!!!'
1248277475928530946,2020-04-09 15:51:56,"b'On National Former Prisoner of War Recognition Day, we honor the more than 500,000 American warriors captured while protecting our way of life. We pay tribute to these Patriots for their unwavering and unrelenting spirit! https://t.co/KOI7Qd1pZx'"
1248266439582244866,2020-04-09 15:08:05,b'.@OANN  A key CoronaVirus Model is now predicting far fewer deaths than the number shown in earlier models. That\xe2\x80\x99s because the American people are doing a great job. Social Distancing etc. Keep going!'
1248031484532928514,2020-04-08 23:34:27,"b'Absentee Ballots are a great way to vote for the many senior citizens, military, and others who can\xe2\x80\x99t get to the polls on Election Day. These ballots are very different from 100% Mail-In Voting, which is \xe2\x80\x9cRIPE for FRAUD,\xe2\x80\x9d and shouldn\xe2\x80\x99t be allowed!'"
1248026598860881921,2020-04-08 23:15:03,"b'This morning, 450,000 protective suits landed in Dallas, Texas. This was made possible because of the partnership of two great American companies\xe2\x80\x94DuPont and FedEx\xe2\x80\x94and our friends in Vietnam. Thank you! @DuPont_News @FedEx https://t.co/8yhG6tYnQW'"
1248020003615457281,2020-04-08 22:48:50,b'https://t.co/DKY3UPeyak'
1247990240536678402,2020-04-08 20:50:34,"b'Wishing a HAPPY PASSOVER to those celebrating in the United States, Israel, and around the world! https://t.co/83odnD9yvh'"
1247986878307078150,2020-04-08 20:37:12,b'White House news conference at 5:30 P.M. Eastern. Thank you!'
1247950299408498693,2020-04-08 18:11:51,"b'Extraordinary times require even closer cooperation between friends. Thank you India and the Indian people for the decision on HCQ. Will not be forgotten! Thank you Prime Minister @NarendraModi for your strong leadership in helping not just India, but humanity, in this fight!'"
1247920239045681159,2020-04-08 16:12:24,b'Can\xe2\x80\x99t see AOC plus 3 supporting Sleepy Joe!'
1247919539809128451,2020-04-08 16:09:38,"b'Wow, Bernie is unwilling to give up his delegates, and wants more of them! What\xe2\x80\x99s that all about?'"
1247914464319504385,2020-04-08 15:49:28,"b'Bernie Sanders is OUT! Thank you to Elizabeth Warren. If not for her, Bernie would have won almost every state on Super Tuesday! This ended just like the Democrats &amp; the DNC wanted, same as the Crooked Hillary fiasco. The Bernie people should come to the Republican Party, TRADE!'"
1247908643527409665,2020-04-08 15:26:20,b'FLATTENING OF THE CURVE!'
1247900240155295745,2020-04-08 14:52:56,"b'Once we OPEN UP OUR GREAT COUNTRY, and it will be sooner rather than later, the horror of the Invisible Enemy, except for those that sadly lost a family member or friend, must be quickly forgotten. Our Economy will BOOM, perhaps like never before!!!'"
1247897589996908545,2020-04-08 14:42:24,"b'The Radical Left Democrats have gone absolutely crazy that I am doing daily Presidential News Conferences. They actually want me to STOP! They used to complain that I am not doing enough of them, now they complain that I \xe2\x80\x9cshouldn\xe2\x80\x99t be allowed to do them.\xe2\x80\x9d They tried to shame.....'"
1247868300647968771,2020-04-08 12:46:01,b'Will be immediately sending 100 Ventilators to Colorado at the request of Senator Gardner! https://t.co/Nj4EPxfZl6'
1247861952736526336,2020-04-08 12:20:48,"b'Republicans should fight very hard when it comes to state wide mail-in voting. Democrats are clamoring for it. Tremendous potential for voter fraud, and for whatever reason,  doesn\xe2\x80\x99t work out well for Republicans. @foxandfriends'"
1247858593740832772,2020-04-08 12:07:27,b'\xe2\x80\x9cThe number of New Yorkers admitted to hospitals has dropped.\xe2\x80\x9d @ainsleyearhardt @foxandfriends  Good news!'
1247656321115185154,2020-04-07 22:43:41,b'https://t.co/nyajxA52Fs'
1247656256741019654,2020-04-07 22:43:26,b'https://t.co/fiorkR8wtn'
1247637743011639297,2020-04-07 21:29:52,b'https://t.co/2VsBBtXpfg'
1247631178959663104,2020-04-07 21:03:47,b'White House news conference at 5:30 P.M. Eastern. Thank you!'
1247624946005803008,2020-04-07 20:39:01,b'https://t.co/GIzwKSbuuS'
1247615892894220292,2020-04-07 20:03:03,"b'Just had a conf call w/ major lenders discussing our Great Small Businesses &amp; the #PPPloan. I ask every company, big &amp; small, making announcements about innovative contributions, hiring new workers, or looking to overcome setbacks to share your stories with #AmericaWorksTogether! https://t.co/zfEy14aJ86'"
1247546362473975809,2020-04-07 15:26:45,"b'Wisconsin, get out and vote NOW for Justice Daniel Kelly. Protect your 2nd Amendment!'"
1247545358705664002,2020-04-07 15:22:46,"b'Why didn\xe2\x80\x99t the I.G., who spent 8 years with the Obama Administration (Did she Report on the failed H1N1 Swine Flu debacle where 17,000 people died?), want to talk to the Admirals, Generals, V.P. &amp; others in charge, before doing her report. Another Fake Dossier!'"
1247540701291638787,2020-04-07 15:04:16,"b'The W.H.O. really blew it. For some reason, funded largely by the United States, yet very China centric. We will be giving that a good look. Fortunately I rejected their advice on keeping our borders open to China early on. Why did they give us such a faulty recommendation?'"
1247382518376140800,2020-04-07 04:35:42,"b'Vote today, Tuesday, for highly respected Republican, Justice Daniel Kelly. Tough on Crime, loves your Military, Vets, Farmers, &amp; will save your 2nd Amendment. A BIG VOTE! https://t.co/1FPYjzZCoH'"
1247368253367861249,2020-04-07 03:39:01,b'Great job being done by Dr. Nicole Saphier on @FoxNews!'
1247366539365486592,2020-04-07 03:32:12,b'https://t.co/oUFOV2HQLo'
1247315888715563015,2020-04-07 00:10:56,b'https://t.co/JIkrIczC8o'
1247315718217052164,2020-04-07 00:10:15,b'https://t.co/e3wBhSwDx7'
1247315619206266881,2020-04-07 00:09:52,"b'The Wisconsin Supreme Court ruled that tomorrow\xe2\x80\x99s election will proceed as scheduled. VOTE for Justice Daniel Kelly tomorrow, and be safe! https://t.co/rYkcxaae1k'"
1247274306213724160,2020-04-06 21:25:42,b'White House news conference at 5:45 P.M. Eastern. Thank you!'
1247268841845141504,2020-04-06 21:03:59,b'Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg'
1247230728045236225,2020-04-06 18:32:32,b'https://t.co/GIzwKSbuuS'
1247185910673952776,2020-04-06 15:34:27,"b'Joe Biden wanted the date for the Democrat National Convention moved to a later time period. Now he wants a \xe2\x80\x9cVirtual\xe2\x80\x9d Convention, one where he doesn\xe2\x80\x99t have to show up. Gee, I wonder why? Also, what ever happened to that phone call he told the Fake News he wanted to make to me?'"
1247149300175589377,2020-04-06 13:08:58,"b'Advertising in the Failing New York Times is WAY down. Washington Post is not much better. I can\xe2\x80\x99t say whether this is because they are Fake News sources of information, to a level that few can understand, or the Virus is just plain beating them up. Fake News is bad for America!'"
1247130744260083712,2020-04-06 11:55:14,b'LIGHT AT THE END OF THE TUNNEL!'
1247130573010845708,2020-04-06 11:54:33,b'USA STRONG!'
1247130183477460992,2020-04-06 11:53:00,"b'Thank you Gayle. I only wish the public could fully understand how corrupt &amp; dishonest so much of our Lamestream Media is. My Press Conferences are vital. They are reaching millions of people that are not being told the truth, &amp; haven\xe2\x80\x99t been for years (Witch-Hunts, Fake News)! https://t.co/DN4DDoHPtu'"
1247129414485397504,2020-04-06 11:49:57,"b'For humanitarian reasons, the passengers from the two CoronaVirus stricken cruise ships have been given medical treatment and, when appropriate, allowed to disembark, under strict supervision. Very carefully done. People we\xe2\x80\x99re dying &amp; no other countries would allow them to dock!'"
1247127098797539329,2020-04-06 11:40:45,b'.@gayletrotter  \xe2\x80\x9cTo this day the establishment media have not admitted that they were wrong and the President was right.\xe2\x80\x9d @FoxNews'
1246963819357880320,2020-04-06 00:51:56,b'https://t.co/j8fKN49P1o'
1246963794124865537,2020-04-06 00:51:50,b'https://t.co/hUVUJb9zSA'
1246925577967357953,2020-04-05 22:19:59,b'White House news conference at 6:45 P.M. Eastern. Thank you!'
1246884203419099137,2020-04-05 19:35:34,"b'We are learning much about the Invisible Enemy. It is tough and smart, but we are tougher and smarter!'"
1246837639111729153,2020-04-05 16:30:32,b'Thank you Gayle! https://t.co/DN4DDoHPtu'
1246836636006178816,2020-04-05 16:26:33,b'I agree! https://t.co/8QO4QquG4A'
1246836481915748365,2020-04-05 16:25:57,b'A very biased \xe2\x80\x9cjournalist\xe2\x80\x9d. https://t.co/4jN4LW63FV'
1246835910706171910,2020-04-05 16:23:40,b'A great &amp; wonderful woman! https://t.co/6ivEcwk12Z'
1246835160252809216,2020-04-05 16:20:41,b'Corrected Fake News! https://t.co/1LISKyeVNg'
1246619311638282241,2020-04-05 02:02:59,b'He wants to raise taxes all over our Country! https://t.co/8RgHO9y8p6'
1246618473519775745,2020-04-05 01:59:39,b'Disgraceful! https://t.co/Z8g6UWi6dB'
1246579610105581570,2020-04-04 23:25:14,"b'Palm Sunday is the beginning of a Holy week for many people of Faith and a great day to lift our voices in Prayer. I will be tuning into Pastor @greglaurie at @harvestorg Church in Riverside, California tomorrow at 11:00 A.M. Eastern. https://t.co/2eTaKsZVT4'"
1246522957398245381,2020-04-04 19:40:06,"b'To all of our youth who are missing the start of their @LittleLeague seasons, hang in there! We will get you back out on the fields, and know that you will be playing baseball soon....'"
1246517869594148866,2020-04-04 19:19:53,"b'The Paycheck Protection Program is up and running! The program is open to nonprofits as well, so banks be sure to sign up our Great Religious and Veteran Organizations that need help!'"
1246515478908076034,2020-04-04 19:10:23,"b'America owes our very hard working food supply workers so much as they produce and deliver high quality food for us during this horrible COVID-19. Join me in thanking our Farmers, Ranchers, Processors, Distributors and Stores! @JohnBoozman'"
1246505477606948865,2020-04-04 18:30:39,b'https://t.co/GIzwKSbuuS'
1246485027191435264,2020-04-04 17:09:23,b'I will be holding a News Conference at 3:30 P.M. at the White House. Thank you!'
1246484589603885064,2020-04-04 17:07:39,b'.@CNN is Fake News. They will take a good story and make it as bad as is humanly possible. They are a JOKE!'
1246483991995260929,2020-04-04 17:05:16,b'Good idea Dana! https://t.co/Vx7yfwfpIU'
1246459270352207879,2020-04-04 15:27:02,b'Great! https://t.co/2BL1hj32zJ'
1246456826641764353,2020-04-04 15:17:20,b'I agree with this. Watch! https://t.co/CouUHHu13t'
1246454868199583745,2020-04-04 15:09:33,"b'I will immediately ask Congress for more money to support small businesses under the #PPPloan if the allocated money runs out. So far, way ahead of schedule. @BankofAmerica &amp; community banks are rocking! @SBAgov @USTreasury'"
1246434478744047616,2020-04-04 13:48:32,b'I fully agree! https://t.co/yAQ71uhk9Q'
1246432718461833217,2020-04-04 13:41:32,b'Thank you Cory! https://t.co/Nx1QykXAE8'
1246147919859920896,2020-04-03 18:49:51,b'Great job being done by @BankofAmerica and many community banks throughout the country. Small businesses appreciate your work!'
1246133172443717632,2020-04-03 17:51:15,b'The Paycheck Protection Program is now available! #CARESAct\n\nSmall Business Guidance &amp; Loan Resources: https://t.co/lfe1wbsSNA https://t.co/eosegomf38'
1246128671372558336,2020-04-03 17:33:21,"b'Thank you @DeptofDefense, @USACEHQ, @USNationalGuard, @FEMA, and @CDCgov! https://t.co/p9j7kZsD7b https://t.co/qmUE7F2E5D'"
1246127632464392192,2020-04-03 17:29:14,"b'Thank you @USNationalGuard, keep up the great work! https://t.co/tzQb3eGDat'"
1246123892550389760,2020-04-03 17:14:22,"b'GREAT news this week regarding the Keystone XL Pipeline \xe2\x80\x93 moving forward with fantastic paying CONSTRUCTION jobs for hardworking Americans. Promises Made, Promises Kept! #MAGA'"
1246123536143573001,2020-04-03 17:12:57,"b'Highly respected Justice Daniel Kelly is running for the Supreme Court in the Great State of Wisconsin. Justice Kelly has been doing a terrific job upholding the Rule of Law and defending your #2A. Tough on Crime, Loves our Military and our Vets. He has my Complete Endorsement!'"
1245876816922972162,2020-04-03 00:52:35,b'We hit 3M hard today after seeing what they were doing with their Masks. \xe2\x80\x9cP Act\xe2\x80\x9d all the way. Big surprise to many in government as to what they were doing - will have a big price to pay!'
1245867461179670528,2020-04-03 00:15:24,b'https://t.co/C4YLj4hKZn'
1245866926951129089,2020-04-03 00:13:17,b'https://t.co/GElcwjwBY2'
1245754978880241666,2020-04-02 16:48:26,b'30 DAYS TO SLOW THE SPREAD https://t.co/GIzwKSt5mq'
1245726411526221824,2020-04-02 14:54:55,b'.....Could be as high as 15 Million Barrels. Good (GREAT) news for everyone!'
1245720677660925952,2020-04-02 14:32:08,"b'Just spoke to my friend MBS (Crown Prince) of Saudi Arabia, who spoke with President Putin of Russia, &amp; I expect &amp; hope that they will be cutting back approximately 10 Million Barrels, and maybe substantially more which, if it happens, will be GREAT for the oil &amp; gas industry!'"
1245715845734694912,2020-04-02 14:12:56,b'\xe2\x80\x9cThe States have to get the money to the people who need it.\xe2\x80\x9d @MariaBartiromo  And FAST!'
1245701858863329281,2020-04-02 13:17:21,"b'Massive amounts of medical supplies, even hospitals and medical centers, are being delivered directly to states and hospitals by the Federal Government. Some have insatiable appetites &amp; are never satisfied (politics?). Remember, we are a backup for them. The complainers should...'"
1245696906560487425,2020-04-02 12:57:41,"b'Somebody please explain to Cryin\xe2\x80\x99 Chuck Schumer that we do have a military man in charge of distributing goods, a very talented Admiral, in fact. New York has gotten far more than any other State, including hospitals &amp; a hospital ship, but no matter what, always complaining.....'"
1245396884040097792,2020-04-01 17:05:30,"b'Upon information and belief, Iran or its proxies are planning a sneak attack on U.S. troops and/or assets in Iraq. If this happens, Iran will pay a very heavy price, indeed!'"
1245389585330458626,2020-04-01 16:36:30,"b'Congress must pass the old, and very strongly proven, deductibility by businesses on restaurants and entertainment. This will bring restaurants, and everything related, back - and stronger than ever. Move quickly, they will all be saved!'"
1245147056420855809,2020-04-01 00:32:46,b'https://t.co/cawqG2DGXV'
1245146929425723393,2020-04-01 00:32:16,b'https://t.co/nQfccoKPj2'
1245136063187869698,2020-03-31 23:49:05,b'30 DAYS TO SLOW THE SPREAD\n#COVID\xe3\x83\xbc19 https://t.co/p9j7kZsD7b https://t.co/RSUHRfT8If'
1245092603311411207,2020-03-31 20:56:23,"b'Great work @AtlasAirWW, thank you! https://t.co/90X4lRRHdM'"
1245085379084144641,2020-03-31 20:27:41,b'Will be starting The White House news conference at 5:15 P.M. Eastern.'
1245076618604875779,2020-03-31 19:52:52,"b'My proposal to the politically correct Automobile Companies would lower the average price of a car to consumers by more than $3500, while at the same time making the cars substantially safer. Engines would run smoother. Positive impact on the environment! Foolish executives!'"
1245076282859237377,2020-03-31 19:51:32,b'My Administration is helping U.S. auto workers by replacing the failed Obama Emissions Rule. Impossible to satisfy its Green New Deal Standard; Lots of unnecessary and expensive penalties to car buyers!'
1245076016965566464,2020-03-31 19:50:29,"b'Great news! American families will now be able to buy safer, more affordable, and environmentally friendly cars with our new SAFE VEHICLES RULE. Get rid of those old, unsafe clunkers. Build better and safer American cars and create American jobs. Buy American!'"
1245001656712007681,2020-03-31 14:55:00,b'Thank you Mike! https://t.co/RqiQ6YdQkf'
1245000074167541761,2020-03-31 14:48:43,"b'With interest rates for the United States being at ZERO, this is the time to do our decades long awaited Infrastructure Bill. It should be VERY BIG &amp; BOLD, Two Trillion Dollars, and be focused solely on jobs and rebuilding the once great infrastructure of our Country! Phase 4'"
1244977299486883840,2020-03-31 13:18:13,"b'I watched a portion of low rated (very) Morning Psycho (Joe) this Morning in order to see what Nancy Pelosi had to say, &amp; what moves she was planning to further hurt our Country. Actually, other than her usual complaining that I\xe2\x80\x99m a terrible person, she wasn\xe2\x80\x99t bad. Still praying!'"
1244949335026151424,2020-03-31 11:27:06,"b'\xe2\x80\x9cNew York Governor Cuomo says President Trump has been \xe2\x80\x9cvery helpful.\xe2\x80\x9d @foxandfriends  Thank you, everybody is working very hard!'"
1244752500978262017,2020-03-30 22:24:57,b'https://t.co/Zt3mEb1h99'
